rider_id,vehicle_type,zone,join_date,rating
21305,มอเตอร์ไซค์,ห้วยขวาง,2024-02-02,4.7
21306,มอเตอร์ไซค์,จตุจักร,2023-06-12,4.09
21307,รถยนต์,บางกะปิ,2022-09-14,3.98
21308,มอเตอร์ไซค์,บางนา,2023-03-04,4.49
21309,มอเตอร์ไซค์,ห้วยขวาง,2024-01-11,4.95
21310,มอเตอร์ไซค์,สาทร,2023-10-02,3.59
21311,จักรยาน,วัฒนา,2023-02-26,4.69
21312,จักรยาน,บางกะปิ,2023-09-29,4.45
21313,มอเตอร์ไซค์,บางนา,2024-04-29,5.0
21314,มอเตอร์ไซค์,บางนา,2023-11-21,4.52
21315,มอเตอร์ไซค์,สาทร,2023-03-22,4.68
21316,มอเตอร์ไซค์,ลาดพร้าว,2022-06-06,4.49
21317,มอเตอร์ไซค์,วัฒนา,2023-11-27,4.35
21318,มอเตอร์ไซค์,ห้วยขวาง,2022-09-19,4.49
21319,มอเตอร์ไซค์,พญาไท,2022-08-16,4.39
21320,มอเตอร์ไซค์,บางรัก,2023-03-21,3.75
21321,มอเตอร์ไซค์,ลาดพร้าว,2022-10-08,4.91
21322,มอเตอร์ไซค์,บางนา,2022-06-25,4.4
21323,มอเตอร์ไซค์,จตุจักร,2023-03-28,4.61
21324,มอเตอร์ไซค์,วัฒนา,2023-02-11,4.41
21325,มอเตอร์ไซค์,พญาไท,2022-08-20,4.57
21326,รถยนต์,ดินแดง,2023-07-14,4.54
21327,มอเตอร์ไซค์,ลาดพร้าว,2023-03-21,3.84
21328,มอเตอร์ไซค์,บางรัก,2023-03-16,4.42
21329,มอเตอร์ไซค์,สวนหลวง,2023-02-10,4.4
21330,มอเตอร์ไซค์,วัฒนา,2024-06-11,3.81
21331,มอเตอร์ไซค์,ห้วยขวาง,2024-02-03,4.11
21332,จักรยาน,พญาไท,2024-03-07,4.67
21333,จักรยาน,พญาไท,2023-07-31,4.66
21334,มอเตอร์ไซค์,บางนา,2022-10-02,4.59
21335,มอเตอร์ไซค์,ห้วยขวาง,2023-04-22,4.67
21336,จักรยาน,บางกะปิ,2024-07-02,4.61
21337,มอเตอร์ไซค์,บางนา,2022-07-15,4.8
21338,รถยนต์,ห้วยขวาง,2022-09-21,4.76
21339,จักรยาน,สาทร,2022-09-19,4.69
21340,มอเตอร์ไซค์,จตุจักร,2024-04-28,4.56
21341,รถยนต์,จตุจักร,2023-11-26,4.44
21342,มอเตอร์ไซค์,จตุจักร,2023-03-17,4.74
21343,มอเตอร์ไซค์,คลองเตย,2024-03-16,4.55
21344,มอเตอร์ไซค์,สาทร,2022-08-29,4.4
21345,มอเตอร์ไซค์,วัฒนา,2022-11-11,4.85
21346,มอเตอร์ไซค์,สาทร,2023-07-11,4.51
21347,มอเตอร์ไซค์,จตุจักร,2023-04-13,4.7
21348,มอเตอร์ไซค์,บางนา,2024-07-08,4.41
21349,มอเตอร์ไซค์,บางนา,2023-12-15,4.49
21350,มอเตอร์ไซค์,บางนา,2024-02-27,3.89
21351,มอเตอร์ไซค์,จตุจักร,2024-04-13,4.39
21352,จักรยาน,ห้วยขวาง,2023-01-06,4.86
21353,มอเตอร์ไซค์,ลาดพร้าว,2023-06-28,4.45
21354,มอเตอร์ไซค์,ลาดพร้าว,2022-07-07,3.96
21355,มอเตอร์ไซค์,ห้วยขวาง,2023-06-14,3.85
21356,มอเตอร์ไซค์,สาทร,2023-08-12,4.06
21357,มอเตอร์ไซค์,พญาไท,2024-03-16,5.0
21358,มอเตอร์ไซค์,ลาดพร้าว,2022-11-11,4.34
21359,มอเตอร์ไซค์,จตุจักร,2023-08-29,4.05
21360,มอเตอร์ไซค์,บางกะปิ,2024-03-22,4.85
21361,มอเตอร์ไซค์,ดินแดง,2024-01-27,4.92
21362,มอเตอร์ไซค์,สวนหลวง,2023-03-23,4.07
21363,มอเตอร์ไซค์,บางนา,2024-03-31,5.0
21364,มอเตอร์ไซค์,ห้วยขวาง,2024-03-18,4.07
21365,จักรยาน,ห้วยขวาง,2022-12-13,4.4
21366,มอเตอร์ไซค์,ห้วยขวาง,2023-03-30,4.3
21367,มอเตอร์ไซค์,ห้วยขวาง,2024-02-26,3.97
21368,จักรยาน,วัฒนา,2022-12-25,3.99
21369,รถยนต์,จตุจักร,2023-07-22,4.66
21370,มอเตอร์ไซค์,บางนา,2022-12-09,3.86
21371,มอเตอร์ไซค์,สาทร,2023-08-25,4.54
21372,จักรยาน,สาทร,2022-08-27,4.64
21373,มอเตอร์ไซค์,พญาไท,2023-02-04,3.72
21374,มอเตอร์ไซค์,ลาดพร้าว,2023-03-24,4.45
21375,มอเตอร์ไซค์,สาทร,2023-11-15,4.52
21376,มอเตอร์ไซค์,ห้วยขวาง,2024-07-19,4.83
21377,มอเตอร์ไซค์,ห้วยขวาง,2022-07-17,4.44
21378,จักรยาน,ลาดพร้าว,2024-07-04,4.68
21379,รถยนต์,บางกะปิ,2024-01-17,4.22
21380,มอเตอร์ไซค์,ลาดพร้าว,2023-07-14,4.88
21381,มอเตอร์ไซค์,บางนา,2023-04-17,4.6
21382,มอเตอร์ไซค์,สาทร,2023-03-18,3.41
21383,มอเตอร์ไซค์,จตุจักร,2023-03-22,3.96
21384,จักรยาน,พญาไท,2023-11-11,4.45
21385,มอเตอร์ไซค์,จตุจักร,2023-05-27,4.1
21386,มอเตอร์ไซค์,ดินแดง,2022-07-24,4.87
21387,มอเตอร์ไซค์,ดินแดง,2023-04-11,4.47
21388,มอเตอร์ไซค์,สาทร,2022-07-05,3.93
21389,รถยนต์,พญาไท,2023-03-06,4.86
21390,มอเตอร์ไซค์,ดินแดง,2022-07-01,4.35
21391,มอเตอร์ไซค์,บางนา,2023-05-06,4.73
21392,มอเตอร์ไซค์,สาทร,2023-09-16,3.7
21393,มอเตอร์ไซค์,บางรัก,2022-12-31,4.09
21394,มอเตอร์ไซค์,วัฒนา,2022-11-28,3.94
21395,มอเตอร์ไซค์,ลาดพร้าว,2023-06-15,4.32
21396,มอเตอร์ไซค์,สวนหลวง,2023-09-15,4.04
21397,จักรยาน,บางนา,2024-05-03,4.27
21398,มอเตอร์ไซค์,ดินแดง,2023-07-12,3.84
21399,จักรยาน,ลาดพร้าว,2024-05-26,3.58
21400,มอเตอร์ไซค์,จตุจักร,2024-03-12,5.0
21401,จักรยาน,ห้วยขวาง,2022-11-16,4.31
21402,มอเตอร์ไซค์,สวนหลวง,2023-02-09,3.86
21403,มอเตอร์ไซค์,บางกะปิ,2024-06-15,5.0
21404,มอเตอร์ไซค์,บางนา,2024-07-13,4.32
21405,มอเตอร์ไซค์,ห้วยขวาง,2023-11-07,4.51
21406,มอเตอร์ไซค์,จตุจักร,2024-03-01,3.77
21407,มอเตอร์ไซค์,ลาดพร้าว,2023-08-11,4.54
21408,มอเตอร์ไซค์,ห้วยขวาง,2022-08-16,4.33
21409,มอเตอร์ไซค์,สวนหลวง,2024-07-06,4.31
21410,มอเตอร์ไซค์,วัฒนา,2023-12-13,4.23
21411,มอเตอร์ไซค์,สาทร,2022-11-05,4.16
21412,มอเตอร์ไซค์,วัฒนา,2022-06-13,4.08
21413,มอเตอร์ไซค์,ดินแดง,2022-12-20,4.55
21414,รถยนต์,ลาดพร้าว,2022-12-04,4.39
21415,มอเตอร์ไซค์,วัฒนา,2022-06-08,4.36
21416,มอเตอร์ไซค์,สวนหลวง,2022-07-20,4.38
21417,มอเตอร์ไซค์,สวนหลวง,2023-05-14,4.61
21418,มอเตอร์ไซค์,พญาไท,2023-09-25,4.61
21419,มอเตอร์ไซค์,จตุจักร,2023-06-14,4.76
21420,มอเตอร์ไซค์,วัฒนา,2024-02-27,4.46
21421,รถยนต์,คลองเตย,2024-05-13,3.64
21422,มอเตอร์ไซค์,บางกะปิ,2024-05-30,3.69
21423,มอเตอร์ไซค์,บางนา,2023-01-09,4.8
21424,มอเตอร์ไซค์,ลาดพร้าว,2023-09-28,3.53
21425,มอเตอร์ไซค์,ดินแดง,2024-04-21,4.36
21426,มอเตอร์ไซค์,ห้วยขวาง,2023-12-09,4.24
21427,มอเตอร์ไซค์,จตุจักร,2023-12-14,3.66
21428,มอเตอร์ไซค์,จตุจักร,2023-04-11,3.96
21429,มอเตอร์ไซค์,พญาไท,2023-01-16,4.17
21430,มอเตอร์ไซค์,คลองเตย,2022-09-08,3.9
21431,รถยนต์,ห้วยขวาง,2022-07-17,4.71
21432,มอเตอร์ไซค์,สาทร,2022-12-05,4.58
21433,มอเตอร์ไซค์,บางกะปิ,2022-12-19,4.43
21434,มอเตอร์ไซค์,ห้วยขวาง,2022-07-07,4.5
21435,รถยนต์,บางนา,2024-07-26,5.0
21436,มอเตอร์ไซค์,จตุจักร,2024-02-24,5.0
21437,มอเตอร์ไซค์,บางนา,2024-05-18,4.03
21438,รถยนต์,วัฒนา,2023-11-07,4.22
21439,มอเตอร์ไซค์,บางนา,2023-01-01,4.1
21440,มอเตอร์ไซค์,บางนา,2022-12-11,4.49
21441,มอเตอร์ไซค์,บางนา,2023-04-22,4.2
21442,มอเตอร์ไซค์,บางรัก,2022-08-08,4.18
21443,มอเตอร์ไซค์,คลองเตย,2024-06-23,4.41
21444,มอเตอร์ไซค์,บางนา,2024-06-08,4.16
21445,จักรยาน,วัฒนา,2023-03-27,4.72
21446,มอเตอร์ไซค์,สวนหลวง,2022-06-15,4.1
21447,มอเตอร์ไซค์,คลองเตย,2023-10-24,4.39
21448,มอเตอร์ไซค์,บางนา,2024-04-05,4.1
21449,มอเตอร์ไซค์,ห้วยขวาง,2022-07-25,4.46
21450,มอเตอร์ไซค์,สวนหลวง,2024-02-26,4.7
21451,มอเตอร์ไซค์,สาทร,2024-04-18,4.55
21452,มอเตอร์ไซค์,บางนา,2023-06-30,3.83
21453,มอเตอร์ไซค์,ดินแดง,2023-01-14,4.12
21454,มอเตอร์ไซค์,พญาไท,2023-10-23,4.12
21455,มอเตอร์ไซค์,บางกะปิ,2022-11-24,3.95
21456,มอเตอร์ไซค์,จตุจักร,2022-11-11,4.31
21457,มอเตอร์ไซค์,จตุจักร,2024-05-07,4.75
21458,มอเตอร์ไซค์,ลาดพร้าว,2023-02-01,5.0
21459,มอเตอร์ไซค์,ห้วยขวาง,2024-05-02,4.67
21460,มอเตอร์ไซค์,ลาดพร้าว,2024-04-06,4.76
21461,มอเตอร์ไซค์,ห้วยขวาง,2023-03-18,4.36
21462,มอเตอร์ไซค์,จตุจักร,2023-12-11,4.37
21463,มอเตอร์ไซค์,พญาไท,2023-04-29,4.18
21464,มอเตอร์ไซค์,บางนา,2023-02-19,4.41
21465,มอเตอร์ไซค์,บางนา,2022-12-11,5.0
21466,มอเตอร์ไซค์,ห้วยขวาง,2022-07-30,4.76
21467,มอเตอร์ไซค์,บางกะปิ,2023-06-23,4.09
21468,มอเตอร์ไซค์,ห้วยขวาง,2023-07-24,4.79
21469,จักรยาน,บางนา,2022-11-01,4.57
21470,มอเตอร์ไซค์,ลาดพร้าว,2023-10-27,4.64
21471,จักรยาน,สาทร,2023-06-16,4.45
21472,มอเตอร์ไซค์,บางรัก,2023-01-05,4.26
21473,มอเตอร์ไซค์,ดินแดง,2024-01-19,3.1
21474,มอเตอร์ไซค์,จตุจักร,2022-07-21,5.0
21475,มอเตอร์ไซค์,สวนหลวง,2023-09-06,4.0
21476,มอเตอร์ไซค์,ห้วยขวาง,2024-07-23,4.3
21477,มอเตอร์ไซค์,พญาไท,2024-04-16,4.39
21478,มอเตอร์ไซค์,ห้วยขวาง,2023-01-05,4.53
21479,มอเตอร์ไซค์,คลองเตย,2024-04-01,5.0
21480,มอเตอร์ไซค์,วัฒนา,2023-10-11,4.57
21481,มอเตอร์ไซค์,บางนา,2024-01-01,5.0
21482,มอเตอร์ไซค์,ห้วยขวาง,2023-07-20,3.53
21483,มอเตอร์ไซค์,ลาดพร้าว,2023-02-06,4.05
21484,มอเตอร์ไซค์,ลาดพร้าว,2023-09-04,4.48
21485,มอเตอร์ไซค์,บางกะปิ,2024-01-27,4.55
21486,จักรยาน,สาทร,2022-11-29,4.18
21487,มอเตอร์ไซค์,บางรัก,2024-03-29,4.48
21488,มอเตอร์ไซค์,บางนา,2024-07-14,4.11
21489,มอเตอร์ไซค์,สาทร,2023-09-08,4.07
21490,มอเตอร์ไซค์,บางนา,2024-04-17,4.53
21491,มอเตอร์ไซค์,ลาดพร้าว,2023-12-27,4.0
21492,จักรยาน,พญาไท,2024-03-02,5.0
21493,มอเตอร์ไซค์,บางนา,2023-06-18,3.98
21494,มอเตอร์ไซค์,พญาไท,2023-02-26,4.65
21495,มอเตอร์ไซค์,บางกะปิ,2023-10-09,4.55
21496,รถยนต์,พญาไท,2024-03-08,4.05
21497,มอเตอร์ไซค์,สาทร,2022-09-08,4.36
21498,มอเตอร์ไซค์,วัฒนา,2022-12-16,4.55
