order_id,customer_id,zone,cuisine,order_time,delivered_time,distance_km,prep_min,subtotal,discount,delivery_fee,payment_type,weather,rating
905982,54996,ช้างคลาน,ข้าวซอย,2025-04-18 17:04:00,2025-04-18 17:22:42,1.25,7.6,฿38,8,20,CASH,ฝนตก,5
923803,52893,สันทราย ,ญี่ปุ่น,13/06/2025 20:10,2025-06-13 20:25:54,3.75,12.3,฿154,0,29,บัตรเครดิต,ปกติ,5
905815,59633,หางดง,ตามสั่ง,2025-04-30 11:20:00,2025-04-30 11:47:48,,19.4,฿51,0,30,วอลเล็ต,ปกติ,4
918056,50052,นิมมาน,ญี่ปุ่น,27 Jun 2025 18:35,2025-06-27 18:56:36,1.75,10.8,฿375,0,22,CASH,ปกติ,5
910672,61636,นิมมาน,กาแฟ,2025-06-10 10:30:00,2025-06-10 10:46:36,2.72,14.4,฿35,0,23,cash,ปกติ,5
910663,59725,สันทราย,ข้าวซอย,15 May 2025 11:20,2025-05-15 11:43:06,3.57,9.0,฿126,0,25,บัตรเครดิต,ปกติ,5
910426,58879,ช้างคลาน,ปิ้งย่าง,2025-05-26 17:30:00,2025-05-26 17:50:12,6.02,14.1,฿134,0,32,โอนผ่านแอป,ปกติ,5
903381,56034,หางดง,ตามสั่ง,19/04/2025 17:55,2025-04-19 18:09:00,4.08,12.6,฿132,8,27,บัตรเครดิต,ปกติ,5
918673,54347,ช้างคลาน,ญี่ปุ่น,28 May 2025 10:53,2025-05-28 11:15:24,7.22,15.5,฿724,0,40,CASH,ปกติ,5
908852,57905,สันกำแพง,ตามสั่ง,04 May 2025 12:40,2025-05-04 13:04:42,7.52,10.5,฿176,15,39,วอลเล็ต,ปกติ,5
917885,57872,นิมมาน,ข้าวซอย,23 Jun 2025 12:08,2025-06-23 12:31:12,4.64,10.9,฿117,0,34,โอนผ่านแอป,ปกติ,4
917933,53707,แม่ริม,ปิ้งย่าง,07/06/2025 21:05,2025-06-07 21:37:42,17.38,13.3,฿600,138,71,เงินสด,ปกติ,4
917661,61033, สันทราย,ปิ้งย่าง,08 May 2025 09:40,2025-05-08 10:01:42,10.28,10.2,฿349,0,48,บัตรเครดิต,ปกติ,5
903969,54297,สันทราย,กาแฟ,21/06/2025 18:50,2025-06-21 19:13:48,2.09,12.2,฿66,5,27,โอนผ่านแอป,ปกติ,5
923274,51871,ช้างคลาน ,กาแฟ,2025-06-07 18:39:00,2025-06-07 19:01:30,,10.3,฿55,0,33,โอนผ่านแอป,ปกติ,5
900806,61743,ช้างคลาน,ญี่ปุ่น,2025-06-29 12:09:00,2025-06-29 12:39:30,9.67,9.5,฿151,0,41,เงินสด,ปกติ,3
902012,55168, ช้างคลาน,ตามสั่ง,01 Jun 2025 20:00,2025-06-01 20:17:54,1.2,14.7,฿35,4,22,บัตรเครดิต,ปกติ,5
920141,60503,นิมมาน,ของหวาน,30 Apr 2025 12:05,2025-04-30 12:37:24,9.43,10.5,฿45,0,44,โอนผ่านแอป,ปกติ,4
912908,52972,หางดง,ตามสั่ง,22 Jun 2025 18:29,2025-06-22 19:02:12,2.3,14.9,฿56,4,28,วอลเล็ต,ฝนตก,3
923865,58109,สันกำแพง,ข้าวซอย,2025-04-28 12:10:00,2025-04-28 12:37:36,8.71,12.1,฿54,0,37,เงินสด,ปกติ,4
911377,61749,นิมมาน,กาแฟ,01 May 2025 12:50,2025-05-01 13:17:30,1.7,8.8,฿158,0,24,CASH,ฝนตก,4
908268,55972,หางดง,กาแฟ,11/04/2025 21:29,2025-04-11 21:52:54,,6.6,฿38,0,27,โอนผ่านแอป,ฝนตก,5
912426,60255, นิมมาน,ข้าวซอย,09 Apr 2025 13:06,2025-04-09 13:26:36,3.42,15.0,฿103,0,25,บัตรเครดิต,ปกติ,5
915849,52156, สันกำแพง,ตามสั่ง,05/06/2025 09:45,2025-06-05 10:11:54,14.6,9.7,฿51,0,61,โอนผ่านแอป,ปกติ,5
914015,61675,หางดง,ข้าวซอย,24 Jun 2025 13:03,2025-06-24 13:17:06,,13.7,฿53,0,19,โอนผ่านแอป,ปกติ,5
912742,53404,นิมมาน,ของหวาน,2025-04-09 08:54:00,2025-04-09 09:04:42,1.31,9.4,฿35,0,18,บัตรเครดิต,ปกติ,5
911386,52255,ช้างคลาน ,ข้าวซอย,15/06/2025 21:58,2025-06-15 22:18:24,7.48,10.0,฿246,20,44,โอนผ่านแอป,ปกติ,5
902904,52201,หางดง,ของหวาน,12/05/2025 21:14,2025-05-12 21:42:24,8.78,11.0,฿35,0,46,วอลเล็ต,ฝนตก,4
906459,59841,นิมมาน,ปิ้งย่าง,2025-06-20 19:41:00,2025-06-20 20:02:48,2.8,10.2,฿376,0,19,โอนผ่านแอป,ฝนตก,4
900912,60097,สันกำแพง ,กาแฟ,2025-04-17 08:01:00,2025-04-17 08:27:54,8.59,5.6,฿35,0,46,โอนผ่านแอป,ฝนตก,5
908460,57502,หางดง,ข้าวซอย,28/05/2025 11:40,2025-05-28 11:59:36,1.61,11.7,฿174,0,19,โอนผ่านแอป,ปกติ,5
905611,54354,สันทราย,ตามสั่ง,2025-04-21 12:09:00,2025-04-21 12:34:12,5.68,11.2,฿39,0,29,เงินสด,ปกติ,4
916188,56232,สันกำแพง,ตามสั่ง,25/05/2025 09:13,2025-05-25 09:42:18,0.0,16.9,฿75,0,36,เงินสด,ฝนตก,4
907013,60121,หางดง,ปิ้งย่าง,2025-05-31 20:49:00,2025-05-31 21:20:18,13.59,18.8,฿258,0,57,โอนผ่านแอป,ปกติ,4
920299,50735,ช้างคลาน,ข้าวซอย,05 Apr 2025 11:06,2025-04-05 11:28:42,3.65,12.2,฿92,0,29,โอนผ่านแอป,ปกติ,5
920324,60782,นิมมาน,กาแฟ,28/04/2025 21:27,2025-04-28 21:43:24,6.05,10.3,฿82,0,33,โอนผ่านแอป,ปกติ,5
906764,54680,แม่ริม,ญี่ปุ่น,26/04/2025 20:57,2025-04-26 21:19:18,3.16,9.4,฿313,0,25,โอนผ่านแอป,ฝนตก,5
915969,53280,นิมมาน,ญี่ปุ่น,2025-06-28 13:10:00,2025-06-28 13:25:00,2.24,8.9,฿270,0,23,cash,ปกติ,5
908582,53508,นิมมาน,ตามสั่ง,11 Apr 2025 18:54,2025-04-11 19:18:48,,5.8,฿35,0,34,วอลเล็ต,ปกติ,5
910526,59872,นิมมาน,ของหวาน,2025-04-13 17:48:00,2025-04-13 17:59:48,2.18,7.4,฿103,0,23,วอลเล็ต,ปกติ,5
912702,59105,หางดง,ตามสั่ง,27 Apr 2025 10:09,2025-04-27 10:25:18,3.51,12.0,฿75,0,29,โอนผ่านแอป,ปกติ,5
921363,52821,นิมมาน,ข้าวซอย,21 Apr 2025 11:42,2025-04-21 12:10:00,,12.7,฿75,13,36,โอนผ่านแอป,ปกติ,4
901419,59181,ช้างคลาน,ข้าวซอย,2025-06-19 18:31:00,2025-06-19 18:59:42,4.99,17.7,฿35,0,36,โอนผ่านแอป,ปกติ,4
907629,53634,หางดง,ปิ้งย่าง,09/06/2025 08:39,2025-06-09 09:01:42,7.97,11.8,฿115,0,39,เงินสด,ปกติ,5
906621,59030,สันกำแพง,กาแฟ,21 May 2025 21:44,2025-05-21 22:05:48,5.81,4.0,฿45,0,37,บัตรเครดิต,ฝนตก,5
917130,55270,ช้างคลาน,กาแฟ,17 Jun 2025 11:12,2025-06-17 11:40:24,7.26,14.6,฿40,0,39,โอนผ่านแอป,ปกติ,3
909249,56480,ช้างคลาน ,กาแฟ,12/04/2025 10:36,2025-04-12 10:53:54,3.54,12.1,฿112,0,34,วอลเล็ต,ปกติ,5
905738,53590,ช้างคลาน,กาแฟ,05/05/2025 21:30,2025-05-05 21:52:36,,11.4,฿35,0,28,CASH,ฝนตก,5
904838,61680,สันทราย ,กาแฟ,16 May 2025 11:14,2025-05-16 11:44:24,2.68,14.7,฿45,0,23,บัตรเครดิต,ฝนตก,4
922940,50264,แม่ริม,ปิ้งย่าง,18 Apr 2025 17:36,2025-04-18 18:03:18,12.57,13.8,฿354,0,56,โอนผ่านแอป,ปกติ,4
923657,60283,ช้างคลาน,กาแฟ,21/04/2025 11:30,2025-04-21 11:52:30,2.27,12.5,฿41,0,21,เงินสด,ปกติ,5
912479,53809,หางดง,ปิ้งย่าง,2025-04-18 12:43:00,2025-04-18 13:05:48,3.86,10.5,฿92,0,33,เงินสด,ปกติ,4
907892,51338,สันกำแพง,ของหวาน,13/05/2025 11:55,2025-05-13 12:32:48,8.94,8.1,฿127,0,50,โอนผ่านแอป,ฝนตก,3
913802,54431,ช้างคลาน,ตามสั่ง,2025-06-08 10:31:00,2025-06-08 10:52:30,6.42,13.7,฿101,20,38,บัตรเครดิต,ปกติ,5
918036,50821,หางดง ,ของหวาน,03 Jun 2025 10:06,2025-06-03 10:19:54,2.27,12.2,฿210,0,24,เงินสด,ปกติ,4
907905,50304,แม่ริม,ข้าวซอย,2025-04-06 17:55:00,2025-04-06 18:16:18,6.64,10.2,฿89,22,40,โอนผ่านแอป,ปกติ,4
914299,57881, แม่ริม,ข้าวซอย,23/05/2025 18:00,2025-05-23 18:33:36,3.99,16.3,฿53,0,27,โอนผ่านแอป,ฝนตก,4
909810,59295,แม่ริม,ปิ้งย่าง,2025-05-10 12:39:00,2025-05-10 13:13:42,13.42,13.2,฿301,53,63,CASH,ปกติ,3
922279,51587,แม่ริม,ปิ้งย่าง,2025-04-16 18:33:00,2025-04-16 19:26:06,29.95,11.4,"฿1,076",0,110,APP,ปกติ,2
915746,57500,สันกำแพง ,ข้าวซอย,21 Jun 2025 21:02,2025-06-21 21:28:42,14.32,12.3,฿106,0,60,cash,ปกติ,5
901894,60180,สันทราย,ของหวาน,2025-04-05 10:33:00,2025-04-05 10:49:48,4.7,7.8,฿55,12,38,เงินสด,ปกติ,5
900302,56531,สันทราย,ข้าวซอย,12/06/2025 13:41,2025-06-12 14:01:24,10.93,9.9,฿190,0,46,โอนผ่านแอป,ปกติ,5
912010,59981, นิมมาน,ญี่ปุ่น,02 May 2025 13:19,2025-05-02 13:32:18,2.62,8.9,฿63,0,21,โอนผ่านแอป,ปกติ,5
906868,54934,ช้างคลาน,ปิ้งย่าง,2025-06-24 12:48:00,2025-06-24 13:13:30,5.6,10.9,฿304,0,34,บัตรเครดิต,ปกติ,5
919559,56429,สันทราย,กาแฟ,10 Apr 2025 13:48,2025-04-10 13:59:30,,4.0,฿96,9,23,บัตรเครดิต,ปกติ,5
907753,50874,สันทราย,กาแฟ,2025-06-26 09:47:00,2025-06-26 09:59:18,1.77,9.2,฿54,0,19,โอนผ่านแอป,ปกติ,5
922754,61131,ช้างคลาน,ข้าวซอย,16 May 2025 09:11,2025-05-16 09:26:36,2.53,15.9,฿67,4,26,โอนผ่านแอป,ปกติ,5
903349,56148,นิมมาน,ของหวาน,08/05/2025 20:50,2025-05-08 21:05:48,1.12,14.6,฿165,0,21,บัตรเครดิต,ปกติ,5
904995,60580,สันกำแพง,ข้าวซอย,27/05/2025 09:19,2025-05-27 09:41:24,9.26,13.3,฿135,15,43,เงินสด,ปกติ,5
915845,56271,นิมมาน,ข้าวซอย,03/05/2025 19:51,2025-05-03 20:02:00,2.29,9.5,฿200,19,21,,ปกติ,5
919721,58595,หางดง,กาแฟ,2025-05-04 12:43:00,2025-05-04 13:08:30,2.5,15.4,฿79,0,26,โอนผ่านแอป,ปกติ,5
903367,56234,แม่ริม ,ของหวาน,07/06/2025 18:10,2025-06-07 18:38:12,9.57,8.5,฿35,0,49,บัตรเครดิต,ปกติ,4
918548,53030,นิมมาน,ข้าวซอย,2025-04-30 10:58:00,2025-04-30 11:18:30,2.25,8.1,฿35,0,26,บัตรเครดิต,ฝนตก,5
917377,57066,หางดง,ปิ้งย่าง,03/04/2025 12:51,2025-04-03 13:18:24,6.7,12.0,฿576,0,37,CASH,ปกติ,5
916507,54800,สันกำแพง ,ตามสั่ง,21/06/2025 17:08,2025-06-21 17:31:18,9.81,10.9,฿35,0,47,บัตรเครดิต,ปกติ,5
907050,56910,หางดง,กาแฟ,2025-04-17 13:10:00,2025-04-17 13:25:48,,17.2,฿63,0,20,เงินสด,ปกติ,5
911630,59720,หางดง,กาแฟ,10 Apr 2025 19:32,2025-04-10 19:50:30,4.7,13.5,฿72,0,30,วอลเล็ต,ปกติ,5
914597,50783, นิมมาน,ข้าวซอย,2025-05-02 08:18:00,2025-05-02 08:36:00,4.78,12.2,฿91,15,25,เงินสด,ปกติ,5
900248,52053,สันทราย,ตามสั่ง,14 Jun 2025 19:12,2025-06-14 19:28:24,1.1,19.5,฿126,14,17,โอนผ่านแอป,ปกติ,5
900886,50720,นิมมาน,ข้าวซอย,11 May 2025 18:48,2025-05-11 19:10:36,2.26,13.7,฿54,0,24,โอนผ่านแอป,ปกติ,5
921247,54864,ช้างคลาน,ปิ้งย่าง,20 Apr 2025 12:02,2025-04-20 12:23:48,,12.9,฿152,12,23,บัตรเครดิต,ปกติ,5
913519,53237,สันทราย,กาแฟ,05/05/2025 20:35,2025-05-05 21:00:06,1.9,19.3,฿157,26,23,เงินสด,ฝนตก,3
918730,52271,แม่ริม,ปิ้งย่าง,06 Apr 2025 11:35,2025-04-06 12:06:48,10.47,15.5,฿812,141,43,เงินสด,ปกติ,3
920383,60908,นิมมาน,กาแฟ,30 May 2025 18:42,2025-05-30 19:14:36,11.95,15.5,฿35,8,56,โอนผ่านแอป,ปกติ,3
917460,58309,นิมมาน,กาแฟ,12/05/2025 20:08,2025-05-12 20:18:06,1.51,5.8,฿132,0,21,เงินสด,ปกติ,5
923210,59875,สันทราย,ตามสั่ง,20 Jun 2025 11:00,2025-06-20 11:27:18,5.9,13.0,฿75,9,34,โอนผ่านแอป,ปกติ,5
916852,50722,ช้างคลาน,ปิ้งย่าง,12/05/2025 10:35,2025-05-12 10:49:54,2.22,12.7,฿218,51,23,โอนผ่านแอป,ปกติ,5
907270,53263,ช้างคลาน,ตามสั่ง,26 May 2025 12:28,2025-05-26 12:48:06,3.49,8.1,฿43,5,29,บัตรเครดิต,ปกติ,5
915843,55928,ช้างคลาน,ปิ้งย่าง,03 Jun 2025 20:23,2025-06-03 20:39:24,3.22,14.4,฿395,0,22,เงินสด,ปกติ,5
914967,59889, สันทราย,ข้าวซอย,2025-04-02 10:03:00,2025-04-02 10:19:36,2.12,14.1,฿110,0,22,วอลเล็ต,ปกติ,5
923302,54254,หางดง,ของหวาน,2025-04-04 19:01:00,2025-04-04 19:16:54,5.71,9.8,฿52,0,32,เงินสด,ปกติ,5
916755,50914,หางดง,ข้าวซอย,12/04/2025 11:13,2025-04-12 11:32:24,0.5,13.3,฿216,0,15,เงินสด,ปกติ,5
905047,60206,นิมมาน,ข้าวซอย,2025-06-14 12:07:00,2025-06-14 12:38:36,4.51,14.2,฿42,4,28,โอนผ่านแอป,ฝนตก,3
922130,54454,ช้างคลาน,ของหวาน,2025-05-11 20:48:00,2025-05-11 21:03:48,6.9,8.5,฿156,0,38,เงินสด,ปกติ,5
905739,53183,สันทราย,ของหวาน,04 Apr 2025 20:14,2025-04-04 20:39:24,6.73,6.8,฿35,4,40,วอลเล็ต,ฝนตก,4
902486,58622,สันทราย,ญี่ปุ่น,2025-04-04 10:41:00,2025-04-04 10:57:18,1.32,13.8,฿210,0,19,โอนผ่านแอป,ปกติ,5
903273,53561,นิมมาน,กาแฟ,29 Apr 2025 18:58,2025-04-29 19:21:00,3.68,12.0,฿35,0,27,เงินสด,ปกติ,5
903033,57278,นิมมาน,ตามสั่ง,30 Jun 2025 12:42,2025-06-30 13:03:42,4.02,6.5,฿41,0,29,เงินสด,ปกติ,4
908838,56723,แม่ริม,ข้าวซอย,2025-05-09 12:56:00,2025-05-09 13:21:42,6.08,10.9,฿103,0,35,บัตรเครดิต,ปกติ,5
914590,54915,หางดง,กาแฟ,11 Apr 2025 10:29,2025-04-11 10:40:06,2.68,4.9,฿116,0,23,APP,ปกติ,5
906091,59551,ช้างคลาน,ของหวาน,07 Jun 2025 09:03,2025-06-07 09:26:06,10.82,10.1,฿114,0,46,เงินสด,ปกติ,4
917017,56892,ช้างคลาน,กาแฟ,01 Apr 2025 18:13,2025-04-01 18:42:36,0.84,10.7,฿42,5,17,,ฝนตก,4
910399,53638,ช้างคลาน,ข้าวซอย,03 Apr 2025 12:03,2025-04-03 12:23:48,2.49,4.7,฿181,0,24,โอนผ่านแอป,ปกติ,5
906432,53429,ช้างคลาน,ปิ้งย่าง,2025-04-17 13:04:00,2025-04-17 13:21:48,3.71,13.9,฿35,7,28,cash,ปกติ,5
909814,55930,ช้างคลาน,ญี่ปุ่น,2025-05-22 11:03:00,2025-05-22 11:32:54,8.99,12.0,฿221,0,47,เงินสด,ปกติ,4
915145,56643,สันทราย ,ปิ้งย่าง,2025-04-15 20:44:00,2025-04-15 21:02:00,6.12,16.2,฿132,0,34,,ปกติ,5
910134,60842,นิมมาน,กาแฟ,2025-05-22 12:27:00,2025-05-22 13:03:24,8.98,7.6,฿186,0,49,บัตรเครดิต,ฝนตก,4
910437,56251,แม่ริม,กาแฟ,12/04/2025 20:49,2025-04-12 21:18:36,10.85,10.9,฿35,0,47,บัตรเครดิต,ฝนตก,5
912139,57216,สันกำแพง ,ข้าวซอย,2025-04-24 17:47:00,2025-04-24 18:11:36,11.42,12.5,฿109,9,56,เงินสด,ปกติ,4
909088,59661,แม่ริม,ญี่ปุ่น,18/04/2025 12:14,2025-04-18 12:38:48,2.94,18.0,฿309,0,26,วอลเล็ต,ปกติ,5
922327,60833,ช้างคลาน,ตามสั่ง,30 Jun 2025 10:25,2025-06-30 10:45:12,4.72,19.5,฿47,11,30,เงินสด,ปกติ,5
909182,61814,นิมมาน,ญี่ปุ่น,15 Jun 2025 08:35,2025-06-15 08:51:24,3.47,12.7,฿203,14,30,โอนผ่านแอป,ปกติ,5
919063,53868,นิมมาน,ญี่ปุ่น,2025-04-22 11:50:00,2025-04-22 12:11:06,3.41,6.5,฿38,0,24,CASH,ปกติ,5
914430,61303,สันกำแพง,ปิ้งย่าง,2025-04-10 17:57:00,2025-04-10 18:26:30,12.84,5.1,฿91,0,58,เงินสด,ฝนตก,4
907941,56511, หางดง,ตามสั่ง,27/04/2025 09:20,2025-04-27 09:35:12,3.23,10.2,฿107,10,23,โอนผ่านแอป,ปกติ,5
918317,59224,ช้างคลาน,ปิ้งย่าง,14/05/2025 08:56,2025-05-14 09:10:42,,12.5,฿417,0,22,โอนผ่านแอป,ปกติ,5
911490,59705,ช้างคลาน,ญี่ปุ่น,17 May 2025 19:39,2025-05-17 19:58:00,6.11,10.5,฿227,0,30,โอนผ่านแอป,ปกติ,5
915819,54955,ช้างคลาน,ญี่ปุ่น,24 Apr 2025 09:19,2025-04-24 09:31:54,1.93,9.1,฿179,0,31,โอนผ่านแอป,ปกติ,5
901074,60377,หางดง ,ข้าวซอย,11 May 2025 21:21,2025-05-11 21:44:12,4.29,11.6,฿93,5,28,เงินสด,ฝนตก,4
901308,60839,สันกำแพง,ของหวาน,2025-04-19 21:29:00,2025-04-19 21:53:30,6.83,19.0,฿55,0,33,โอนผ่านแอป,ปกติ,5
